-1.0,r3r1k1/1bqnbpp1/pp1ppn2/7p/2PNPP2/2N1B1PP/PP4B1/2RQR1K1 w - - 1 15
-1.0,rq1bn3/3n1Qk1/ppP3p1/4p2p/1P2P3/6PP/P5B1/5RK1 b - - 1 29
-1.0,7Q/4rq2/ppP3p1/4p1k1/1P2Pb2/7P/P3B1K1/3R4 b - - 17 42
0.0,rnb1k1nr/ppq2ppp/4p3/2ppP3/3P4/P1P5/2P2PPP/R1BQKBNR w KQkq - 1 7
0.0,rnb1k1nr/ppq2ppp/4p3/2ppP3/3P4/P1P2N2/2P2PPP/R1BQKB1R b KQkq - 2 7
0.0,r4rk1/p1qbnpp1/4p2p/n1ppP3/P7/B1PB4/2PN1PPP/R2Q1RK1 w - - 0 15
0.0,2r3k1/3bqpp1/1r2p2p/p1ppPn2/P4B2/1PP2Q2/2B2PPP/3RR1K1 w - - 4 23
0.0,r1bqkb1r/pp1n1ppp/2p1pn2/8/2pP4/2NBPN2/PP3PPP/R1BQK2R w KQkq - 0 7
0.0,r1bqkb1r/pp1n1ppp/2p1pn2/8/2BP4/2N1PN2/PP3PPP/R1BQK2R b KQkq - 0 7
0.0,r2qk2r/1b3pp1/p3pn1p/2b5/Pp2P3/3B1N2/1P2QPPP/R1B1K2R w KQkq - 0 15
0.0,2r5/5k2/B3pn1p/p1b3p1/Pp3B2/1P3P1P/5P2/2R3K1 b - - 1 29
0.0,8/6r1/8/P4R1p/1pB2p1k/1P3P2/5n1K/8 w - - 0 44
0.0,8/6r1/8/P5kp/1pBR4/1P3P2/5n1K/8 b - - 2 45
-1.0,r2qkb1r/pp2pppp/2n2n2/3p1b2/3P1B2/2N2N2/PP2PPPP/R2QKB1R w KQkq - 6 7
-1.0,r2qkb1r/pp2pppp/2n2n2/3p1b2/3P1B2/2N2N2/PP2PPPP/2RQKB1R b Kkq - 7 7
-1.0,2rqkb2/3n1pp1/p3p2r/1p1p1b1p/P2P4/1QN1P1BP/1P3PP1/2R1KB1R w K - 1 15
-1.0,5r2/q2k1pp1/2R1p2r/p2p3p/Q2P4/1P2P2P/5PP1/3R2K1 b - - 0 26
-1.0,r1bq1rk1/pp1pppbp/2n2np1/2p5/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 2 7
-1.0,r1bq1rk1/pp1pppbp/2n2np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 3 7
-1.0,1r3rk1/3bppbp/pq1p1np1/1p6/2P5/1PNQ2PP/P2BPPB1/2R2RK1 w - - 1 15
-1.0,1r4k1/5p2/1q1p1Bp1/4b2p/1p4Q1/1P4P1/P1R2P2/2R3K1 b - - 0 29
-1.0,1r4k1/5p2/1q1p1Bp1/4b3/1p4p1/1P4P1/P1R2P2/2R3K1 w - - 0 30
0.0,1rbqk1nr/pp2ppbp/2np2p1/2p5/4PP2/2NP2P1/PPP3BP/R1BQK1NR w KQk - 1 7
0.0,1rbqk1nr/pp2ppbp/2np2p1/2p5/4PP2/2NP1NP1/PPP3BP/R1BQK2R b KQk - 2 7
0.0,1rbq1rk1/3nppbp/2np2p1/2p5/4PP2/2pPBNPP/1P2N1B1/R2Q1RK1 w - - 0 15
0.0,2bq1rk1/3nppbp/2np2p1/2p5/4PP2/2PPB1PP/1r1NN1B1/R2Q1RK1 b - - 2 16
0.0,rnbqk2r/pp4pp/2pbpn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB1K2R w KQkq - 2 7
0.0,rnbqk2r/pp4pp/2pbpn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB2RK1 b kq - 3 7
0.0,rnb2rk1/pp2q1pp/2pbp3/3p1p2/2PPn3/1P3NP1/PBQNPPBP/R4RK1 b - - 4 10
1.0,rnbq1rk1/1pp1bppp/4pn2/p2p4/2P5/1P3NP1/P2PPPBP/RNBQ1RK1 w - - 0 7
1.0,rnbq1rk1/1pp1bppp/4pn2/p2p4/2P5/1PN2NP1/P2PPPBP/R1BQ1RK1 b - - 1 7
1.0,r4rk1/1bp1qppp/1pn2b2/p3p3/3PP3/PPB2NP1/2Q2PBP/R4RK1 w - - 0 15
1.0,1r2q1k1/5ppp/1pnR1b2/p1p1p3/P1N1P3/1P4P1/1BQ2P1P/6K1 b - - 5 29
1.0,8/7p/4k1p1/p3p3/PbNpP3/1P3RP1/7r/5K2 w - - 0 44
1.0,8/8/3b3k/p3p2p/P2pP3/1P1N2K1/8/8 b - - 9 58
1.0,5b2/8/8/p3p1kp/P2pP3/1P1N2K1/8/8 w - - 18 63
-1.0,rnbqk2r/pp4pp/2pbpn2/3p1p2/2PP1P2/2N1PN2/PP4PP/R1BQKB1R w KQkq - 3 7
-1.0,rnbqk2r/pp4pp/2pbpn2/3p1p2/2PP1P2/2N1PN2/PP2B1PP/R1BQK2R b KQkq - 4 7
-1.0,r4rk1/1b2q1pp/nppbp3/p3Np2/P1PPpP2/1P2P3/4B1PP/R2QBRK1 w - - 0 15
-1.0,3r1rk1/6pp/1p2P2q/p2b4/P3p1B1/1PB1Q3/7P/6RK w - - 1 29
1.0,rnbq1rk1/pp1p1ppp/4pn2/8/1pPP4/5N2/PP1NPPPP/R2QKB1R w KQ - 2 7
1.0,rnbq1rk1/pp1p1ppp/4pn2/8/1pPP4/5NP1/PP1NPP1P/R2QKB1R b KQ - 0 7
1.0,r2q1rk1/4nppp/1p1ppn2/p7/1pPPb3/1Q2NNP1/PP2PPBP/R1R3K1 w - - 0 15
1.0,1r1q4/3r1pk1/1p2p1p1/p2n3p/PnRP1P1P/1Q2NBP1/5PK1/2R5 b - - 4 29
1.0,3k4/3r4/1p2p1p1/pN1r1p1p/PnRP1P1P/6P1/3K1P2/1R6 w - - 10 44
1.0,3r4/4k3/1pn1p1p1/pN3p1p/P2P1P1P/1K3PP1/8/3R4 b - - 3 58
1.0,3r4/4k3/1p2p1p1/pN3p1p/Pn1P1P1P/1K3PP1/3R4/8 b - - 9 61
0.0,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 2 7
0.0,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 3 7
0.0,r2q1rk1/3n1pbp/p1pp2p1/4p3/2PnP3/2N1B1PP/PP3PB1/R2Q1RK1 w - - 0 15
0.0,1R5k/8/p2q2pb/B1pPp2p/P2nPp2/6PP/Q4PB1/6K1 b - - 0 29
0.0,8/7k/q7/2p1p1Q1/P2nP3/2B3P1/6K1/8 w - - 1 44
0.0,8/7k/5B2/2p1p3/q2nP1Q1/6PK/8/8 b - - 1 49
-1.0,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 2 7
-1.0,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 3 7
-1.0,1rbq1rk1/5pbp/p2p1np1/n3p3/3N4/1PN1P1P1/P2BQPBP/R4RK1 w - - 0 15
-1.0,R4rk1/5pbp/1q1p2p1/3P4/1P2R3/2pQ2P1/5PBP/6K1 b - - 0 29
-1.0,8/5q1k/6p1/3PQp1p/1P5P/6P1/3rBPK1/2b5 w - - 2 44
-1.0,8/q6k/6p1/3PQp1p/1PB4P/6P1/3r1PK1/2b5 w - - 4 45
0.0,r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P1P2/2N2N2/PPP3PP/R1BQKB1R w KQkq - 2 7
0.0,r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P1P2/2N1BN2/PPP3PP/R2QKB1R b KQkq - 3 7
0.0,r4rk1/3b1ppp/pq2p3/1pnpP3/3Q1P2/P1N5/1PP3PP/R3KB1R w KQ - 1 15
0.0,R4k2/5ppp/4p3/1r1pP3/4nP1P/2rBK2R/2P3P1/8 b - - 1 29
0.0,7R/6p1/2r1p1k1/3pP3/1r1K3P/3P4/6P1/5R2 w - - 11 44
0.0,8/6RR/4p1k1/3pP3/6r1/3PK3/2r3P1/8 b - - 3 49
-1.0,rn1qkb1r/p1pp1ppp/4pn2/1b6/3P4/1P3NP1/P3PP1P/RNBQKB1R w KQkq - 0 7
-1.0,rn1qkb1r/p1pp1ppp/4pn2/1b6/3P4/1P3NP1/P3PPBP/RNBQK2R b KQkq - 1 7
-1.0,rn3rk1/1qpp1ppp/2b1pb2/p7/3PP3/PPN2NP1/5PBP/R2Q1RK1 w - - 1 15
-1.0,1nRrk3/5ppp/r7/3Nb3/1P6/6PB/2R2P1P/6K1 b - - 2 29
-1.0,8/1P3pk1/R5p1/7p/6nP/5BP1/5rK1/8 w - - 0 44
-1.0,4R3/1P1n4/1r3kp1/3B1p1p/7P/2K3P1/8/8 b - - 25 58
-1.0,2R5/1P1n4/3k4/1r3p1K/7P/5BP1/8/8 w - - 1 73
-1.0,2R5/1P1n4/2Bk4/1r3p1K/7P/6P1/8/8 b - - 2 73
0.0,r1bqkb1r/pp2pppp/2n5/3p4/3PnB2/2N2N2/PP2PPPP/R2QKB1R w KQkq - 6 7
0.0,r1bqkb1r/pp2pppp/2n5/3p4/3PnB2/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 7
0.0,r4rk1/pb3ppp/1pnqp3/8/2BP4/4PN2/P3QPPP/R4RK1 w - - 2 15
0.0,8/pb2kpp1/1p2p2p/8/P2P4/2r1PP1P/4BKP1/R7 b - - 0 29
0.0,8/6p1/3k1p1p/1b2p2P/3P2P1/p1K1PP2/8/3B4 w - - 0 44
0.0,8/8/5p2/3k2p1/5P1p/2K1Pb2/8/5B2 w - - 0 54
0.0,r1bq1rk1/pppnbppp/3p1n2/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ - 3 7
0.0,r1bq1rk1/pppnbppp/3p1n2/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 4 7
0.0,r1bq1rk1/4bpnp/p2p1npB/1p1Pp1N1/1P2P3/2N5/P2QBPPP/R4RK1 w - - 1 15
0.0,5r2/1q2b1kp/3p2p1/3Pp2n/1P6/N4N2/5PPP/1R3QK1 b - - 0 29
0.0,8/8/1nNk1bpp/1P1p4/r3p2P/6P1/2RN1PK1/8 w - - 2 44
0.0,8/8/1P4pp/4k3/3N3P/4P1P1/6r1/2K5 b - - 0 58
0.0,8/2k5/6pp/4N3/4P2P/4K1P1/8/3r4 b - - 5 65
0.0,rnbq1rk1/pp2ppbp/2pp1np1/8/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 0 7
0.0,rnbq1rk1/pp2ppbp/2pp1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 7
0.0,r1q1nrk1/1p1n2bp/2ppp1p1/p4p2/2PPPP2/2N1B1PP/PP1Q2B1/R4RK1 w - - 0 15
0.0,1qr3k1/3n1r1p/1p1pR1p1/p1nP1p2/3B1P2/PP2Q1PP/6BK/4R3 b - - 2 29
0.0,2q3k1/3n1r1p/1p1p2p1/p1nP1p2/5P2/PPQ3PP/1B4BK/4R3 b - - 3 34
-1.0,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7
-1.0,rnbq1rk1/pp2ppbp/2p2np1/3P4/3P4/5NP1/PP2PPBP/RNBQ1RK1 b - - 0 7
-1.0,r1b2r2/p2n1pkp/2p1p1p1/1q1p4/N2P4/6P1/PP2PPBP/R2Q1RK1 w - - 0 15
-1.0,1r1r4/p4pkp/q3p1pP/2Ppn3/8/1PN3P1/P1RQ1P2/5RK1 b - - 0 29
-1.0,Q7/p1q2p2/4pkpP/7r/1P6/6P1/5P2/R5K1 w - - 3 44
-1.0,8/p4p2/6pP/7r/1PQ1p1k1/5qP1/5P2/3R2K1 w - - 0 51
1.0,r1b1k1nr/1pqpbppp/p1n1p3/2p5/4P3/2N2NP1/PPPP1PBP/R1BQ1RK1 w kq - 5 7
1.0,r1b1k1nr/1pqpbppp/p1n1p3/2p5/3PP3/2N2NP1/PPP2PBP/R1BQ1RK1 b kq - 0 7
1.0,r4rk1/1pq2ppp/p2pbn2/P1b1p3/4P3/2N1B1P1/1PP2PBP/R2QR1K1 w - - 1 15
1.0,5rk1/4Nppp/1R2b3/8/1p2nQP1/5R1P/5PBK/1r2q3 b - - 1 29
1.0,4r3/6k1/4p1N1/8/1p2B1PP/5RK1/1r6/8 w - - 1 42
0.0,rnbqk2r/pp2b1pp/2p1pn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB1K2R w KQkq - 3 7
0.0,rnbqk2r/pp2b1pp/2p1pn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB2RK1 b kq - 4 7
0.0,r1b2rk1/3nb1pp/2p1p3/ppPp1p2/3P4/PP3Pq1/1BQ1P1B1/RN2NRK1 w - - 0 15
0.0,r3q1k1/7p/1Rp1pn1r/1bPpNp2/p2P2Pb/P3P1N1/2Q2BB1/1R4K1 b - - 0 29
0.0,3r4/5k1p/8/1RP1P3/p3K3/P7/6p1/8 w - - 0 44
0.0,3r4/1R5p/4k3/2P1P3/p3K3/P7/6p1/8 w - - 6 47
1.0,rnbq1rk1/pp2ppbp/3p1np1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 0 7
1.0,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 7
1.0,r1qr2k1/pp2ppbp/4bnp1/2B5/Q2n4/2N3P1/PP2PPBP/2RR2K1 w - - 0 15
1.0,R4b2/4ppkp/p5p1/8/r7/2N1B1P1/P4PKP/8 b - - 7 29
1.0,R4b2/4ppkp/p5p1/2B5/8/r1N3P1/P4PKP/8 b - - 9 30
1.0,rn1qk2r/p1ppbppp/bp2pn2/8/2PP4/1P3NP1/P2BPP1P/RN1QKB1R w KQkq - 3 7
1.0,rn1qk2r/p1ppbppp/bp2pn2/8/2PP4/1P3NP1/P2BPPBP/RN1QK2R b KQkq - 4 7
1.0,r2q1rk1/pb1nbppp/1p2pn2/4N3/2NpP3/1PB3P1/P4PBP/R2QR1K1 w - - 0 15
1.0,2rr2k1/1b3pp1/p3p2p/1P4q1/1PnBP3/6PP/4Q1BK/3RR3 b - - 0 29
1.0,r5k1/1bq2pp1/7p/1pB1p3/1P2P2P/4n1P1/2Q3BK/3R4 w - - 4 37
0.0,rnbq1rk1/ppp1ppbp/6p1/3n4/8/2N2NP1/PP1PPPBP/R1BQK2R w KQ - 0 7
0.0,rnbq1rk1/ppp1ppbp/6p1/3n4/8/2N2NP1/PP1PPPBP/R1BQ1RK1 b - - 1 7
0.0,r4rk1/ppp1q1bp/4b1p1/4pp2/Pn6/3P2P1/PBQNPPBP/R4RK1 w - - 5 15
0.0,4r1k1/rp2q1bp/2p1n1p1/4pp2/PBR5/P2P2P1/3QPPBP/1R4K1 b - - 2 26
1.0,r1bqkb1r/pp3ppp/2nppn2/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 7
1.0,r1bqkb1r/pp3ppp/2nppn2/8/3NP3/2N1B3/PPP1BPPP/R2QK2R b KQkq - 1 7
1.0,r4rk1/1bq1bp1p/p2ppnp1/1p6/3BPP2/P1N3Q1/1PP1B1PP/R4R1K w - - 0 15
1.0,r4rk1/1bq1bp1p/p2ppnp1/1p6/3BPP2/P1N2BQ1/1PP3PP/R4R1K b - - 1 15
0.0,rnbqk2r/pp2b1pp/2p1pn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB1K2R w KQkq - 3 7
0.0,rnbqk2r/pp2b1pp/2p1pn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB2RK1 b kq - 4 7
0.0,r2q1rk1/1b2b1pp/n2np3/ppBpNp2/3P4/1P4P1/P1QNPPBP/R1R3K1 w - - 4 15
0.0,1r1q2k1/6pp/2b1p3/ppPpPp2/8/P1Q1P1P1/5PBP/1R4K1 b - - 2 29
0.0,1q4k1/1r4p1/2b1p2p/p1PpPp2/1p1Q4/P2BP1P1/5P1P/1R4K1 w - - 4 35
0.0,r1b1kb1r/pp1n1ppp/2p1pn2/q2p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQkq - 1 7
0.0,r1b1kb1r/pp1n1ppp/2p1pn2/q2p2B1/2PP4/2N1P3/PP1N1PPP/R2QKB1R b KQkq - 2 7
0.0,r1b2rk1/5ppp/p1pqpn2/1p6/3P1P2/1QN1P3/PP2B1PP/R4RK1 w - - 0 15
0.0,2r4k/1br3p1/p1pqp2p/1pR2p2/3P1P2/P2QP3/1P4PP/1BR3K1 b - - 0 23
-1.0,rnb1kb1r/ppp1qppp/3p1n2/8/8/3P1N2/PPP1QPPP/RNB1KB1R w KQkq - 1 7
-1.0,rnb1kb1r/ppp1qppp/3p1n2/6B1/8/3P1N2/PPP1QPPP/RN2KB1R b KQkq - 2 7
-1.0,r3k2r/pp3ppp/2pp1n2/8/8/3P1b2/PPP1BPPP/2KRR3 w kq - 0 15
-1.0,7r/pp1k1ppp/2pp1n2/8/8/3P1B2/PPP1rPPP/2K1R3 w - - 0 18
0.0,r2qkb1r/pp1n1ppp/2p2n2/3pp3/6b1/3P1NP1/PPPNPPBP/R1BQ1RK1 w kq - 0 7
0.0,r2qkb1r/pp1n1ppp/2p2n2/3pp3/6b1/3P1NPP/PPPNPPB1/R1BQ1RK1 b kq - 0 7
0.0,r2qnrk1/1p1n1bpp/2p2p2/p1b1p3/2N1P3/PP3NPP/1BP2PB1/R3QRK1 w - - 2 15
0.0,r7/4q1k1/1bp1npp1/1p2p2p/pP2P2P/P1P2NP1/1B2QP2/3R2K1 b - - 0 29
0.0,4n3/3k4/5pp1/1p2p2p/pP2P2P/P3Q1P1/2qN1PK1/8 w - - 20 44
0.0,8/8/5p2/1N5p/pP2k2P/P3n3/5Q2/2q3K1 w - - 5 57
1.0,r2qkb1r/pp1npppp/2p2n2/3p4/8/3P1bPP/PPPNPPB1/R1BQK2R w KQkq - 0 7
1.0,r2qkb1r/pp1npppp/2p2n2/3p4/8/3P1BPP/PPPNPP2/R1BQK2R b KQkq - 0 7
1.0,2kr3r/p1qn1pp1/2p1p3/1pbnP2p/2N5/2P3PP/PP2QPB1/R1B1K2R w KQ - 1 15
1.0,1kr5/pqr2pp1/2p1pn2/P2n4/1P1Q2P1/8/2RB1PB1/2R3K1 b - - 0 29
1.0,k1r5/1qr3p1/p1p2np1/P2nQ3/1PR5/5B2/3B1P2/2R3K1 w - - 4 44
1.0,k1r5/1qr1R3/p1pQ2p1/P1Rn2B1/1P6/5B2/5PK1/8 b - - 0 58
1.0,k4r2/1q6/p1BQ2p1/P3R1B1/1P4K1/5r2/8/8 b - - 3 63
1.0,r1bqk2r/2ppbppp/p1n2n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7
1.0,r1bqk2r/2ppbppp/p1n2n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 b kq - 3 7
1.0,r2q1rk1/1bpn1ppp/pn1p1b2/1p2p3/3PP3/1PP2N1P/P1B2PP1/RNBQR1K1 w - - 1 15
1.0,r3r1kb/1bqn1p1p/3p1npB/1N1P4/1p2P3/2pQ2NP/P1B2PP1/1R2R1K1 b - - 0 29
1.0,6k1/5p1p/1n1p2p1/1PnPq3/1R1NP3/r1p1Q2P/2B2PP1/rR4K1 w - - 7 44
1.0,6k1/1R1P1p1p/6p1/8/4P3/2p4P/3r2r1/1R5K b - - 9 56
-1.0,rnbqkb1r/p1p1nppp/1p2p3/3pP3/3P4/P1N2N2/1PP2PPP/R1BQKB1R w KQkq - 3 7
-1.0,rnbqkb1r/p1p1nppp/1p2p3/3pP3/3P4/P1NB1N2/1PP2PPP/R1BQK2R b KQkq - 4 7
-1.0,rn3rk1/p2qbppp/4p3/1pppPn2/3P1N2/P4N2/1PPBQPPP/2R2RK1 w - - 0 15
-1.0,r3r2k/p4q1p/1bn2P1Q/1p1ppP2/7N/P2N4/1PP4P/2R2R1K b - - 2 29
-1.0,r5rk/p4q1p/1bn2P1Q/1p1ppP2/7N/P2N4/1PP4P/4RR1K b - - 4 30
-1.0,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 2 7
-1.0,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 3 7
-1.0,r2q1rk1/3n1pbp/p1pp2p1/4p3/1PPnP3/2N3PP/P4PB1/R1BQ1RK1 w - - 1 15
-1.0,r5k1/3r2bp/2R3p1/pP2p3/3p4/3B2PP/P4P2/3R1K2 b - - 3 29
-1.0,8/4k2p/r4r1P/pP2p1pR/Pb1pB3/3K1PP1/8/8 w - - 0 44
-1.0,3r4/5k1P/6R1/p3p1p1/Pb1pB3/3K1PP1/8/8 b - - 8 51
0.0,r1bqkb1r/pp2pp1p/2np1np1/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 7
0.0,r1bqkb1r/pp2pp1p/2np1np1/8/4P3/1NN5/PPP1BPPP/R1BQK2R b KQkq - 1 7
0.0,1r1q1rk1/pb2ppbp/3p1np1/1p4B1/2n1PP2/1NN2B2/PPP3PP/2Q1RRK1 w - - 0 15
0.0,5rk1/4p2p/3nr1p1/ppNb4/2q1pP2/P3N3/1P4PP/2Q1RR1K b - - 3 29
0.0,2r5/3bp1kp/6p1/pp6/4p3/P3N3/1P2N1PP/R5K1 b - - 11 41
1.0,rnb1k2r/p1pqnppp/1p2p3/3pP3/1b1P4/2N2N2/PPPB1PPP/R2QKB1R w KQkq - 2 7
1.0,rnb1k2r/p1pqnppp/1p2p3/1B1pP3/1b1P4/2N2N2/PPPB1PPP/R2QK2R b KQkq - 3 7
1.0,rnr3k1/p2qnppp/1p2p3/2p1P3/2pP4/1P3N2/PB2QPPP/R4RK1 w - - 0 15
1.0,3r2k1/3q1pp1/p3p2p/4P2P/1RP1Q1P1/8/3N1P2/6K1 b - - 0 29
1.0,3r2k1/1R3pp1/4p2p/p3P2P/2P1Q1P1/2q2K2/5P2/8 w - - 8 35
1.0,r2qkb1r/pp2pppp/2n2n2/3p4/3P1Bb1/2N1P3/PP3PPP/R2QKBNR w KQkq - 1 7
1.0,r2qkb1r/pp2pppp/2n2n2/3p4/3P1Bb1/2N1P3/PP2BPPP/R2QK1NR b KQkq - 2 7
1.0,r2qk2r/1p2bppp/p1n1pn2/3p4/3P1B2/2NQP3/PP2NPPP/2R2RK1 b kq - 3 11
-1.0,rn1qk2r/pbppbppp/1p2pn2/8/2PP4/5NP1/PP1BPPBP/RN1QK2R w KQkq - 5 7
-1.0,rn1qk2r/pbppbppp/1p2pn2/8/2PP4/2N2NP1/PP1BPPBP/R2QK2R b KQkq - 6 7
-1.0,r1q1r1k1/p2pbppp/np2p3/2p5/Q1PP1B2/6P1/PP2PPbP/2RRN1K1 w - - 0 15
-1.0,2rr2k1/pq1pb1pn/1p2pp2/7p/2PB3P/1P3PP1/PQ2P1N1/2RR2K1 w - - 1 25
1.0,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7
1.0,rnbq1rk1/pp2ppbp/2p2np1/3P4/3P4/5NP1/PP2PPBP/RNBQ1RK1 b - - 0 7
1.0,1r1q1rk1/p3ppbp/4b1p1/3p3n/N2p4/4B1P1/PP1QPPBP/R4RK1 w - - 0 15
1.0,8/p2rpknp/5pp1/r1RP4/N5P1/1P1b4/P4PBP/4R1K1 b - - 2 29
1.0,4k3/p7/3p4/3P2p1/P3b1P1/4R3/P7/6K1 b - - 1 42
1.0,r1bqk2r/pp1p1ppp/2n1pn2/8/1bPN4/2N5/PP1BPPPP/R2QKB1R w KQkq - 3 7
1.0,r1bqk2r/pp1p1ppp/2n1pn2/8/1bPN4/2N1P3/PP1B1PPP/R2QKB1R b KQkq - 0 7
1.0,1r1qr1k1/p4ppp/2pb1n2/3p1b2/8/1PN1P3/P2BBPPP/2RQR1K1 w - - 1 15
1.0,3rr1k1/p4pp1/8/3p2qb/1Pp5/P1NnP1P1/2Q2PB1/R4RK1 b - - 4 29
1.0,2r1r1k1/p4bp1/8/3N1q2/1Ppp4/P2n2P1/2RQ1PB1/5RK1 w - - 2 36
-1.0,r1bqr1k1/pppp1ppp/2n2n2/4p3/1bP5/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 5 7
-1.0,r1bqr1k1/pppp1ppp/2n2n2/4p3/1bP5/2NP1NP1/PP2PPBP/R1BQ1RK1 b - - 0 7
-1.0,r3r1k1/pppq1ppn/3pb2p/8/2PBp3/P2P2PP/1P2PPBK/R2Q1R2 w - - 1 15
-1.0,3r1nk1/p7/3p1pq1/1pp1rB2/4PQ1P/P1B2PP1/1P5K/3R4 b - - 4 29
-1.0,3r2k1/R7/3p4/2n1pBP1/1p2P2P/6P1/1P5K/8 b - - 0 36
1.0,rnbq1rk1/pp2bppp/4pn2/2pp2B1/2PP4/4PN2/PP1N1PPP/R2QKB1R w KQ - 0 7
1.0,rnbq1rk1/pp2bppp/4pn2/2Pp2B1/2P5/4PN2/PP1N1PPP/R2QKB1R b KQ - 0 7
1.0,r1bq2k1/p4pp1/1bp2n1p/3p4/4r2B/4PN2/PP2BPPP/R2Q1RK1 w - - 0 15
1.0,1r4k1/p4pp1/2R1b2p/4b3/4N1P1/7P/P3RP2/6K1 b - - 0 29
1.0,5k2/pR2bp2/r3b1p1/8/4N1P1/5P2/P2R2K1/8 w - - 8 44
1.0,8/R4R2/6k1/P7/5Pp1/4K3/6r1/5b2 b - - 1 58
1.0,8/P4RR1/4k3/5P2/3K4/r5p1/6b1/8 b - - 0 65
1.0,rn1qk2r/pbpp1ppp/1p2pn2/8/2PP4/5NP1/PP1bPPBP/RN1QK2R w KQkq - 0 7
1.0,rn1qk2r/pbpp1ppp/1p2pn2/8/2PP4/5NP1/PP1QPPBP/RN2K2R b KQkq - 0 7
1.0,r2q1rk1/p1pn1ppp/1p1p4/8/2PpP3/4N1P1/PP1Q1P1P/R4RK1 w - - 0 15
1.0,2r1rk2/2p2p1p/1p1p1np1/p7/2P1P3/1P2NPP1/P4K1P/3RR3 w - - 0 22
1.0,rnbqkb1r/1p3ppp/p2p1n2/4p3/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 7
1.0,rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQK2R b KQkq - 1 7
1.0,r2q1rk1/1p4pp/pn1pp3/4p1b1/4P3/1NN5/PPP2PPP/R2Q1RK1 w - - 2 15
1.0,2r2b1k/1p3rpp/pq1pp3/2n1p3/2Q1P1NP/1N3PR1/PP4PK/5R2 b - - 6 29
1.0,8/1p6/3ppkpb/1p2p3/1P2P2K/3N1PR1/1P1r2P1/8 w - - 3 42
-1.0,rn1qk2r/pbppbppp/1p2pn2/8/2PP4/2N2NP1/PP1BPP1P/R2QKB1R w KQkq - 5 7
-1.0,rn1qk2r/pbppbppp/1p2pn2/8/2PP4/2N2NP1/PP1BPPBP/R2QK2R b KQkq - 6 7
-1.0,2rq1rk1/pb2bppp/1p2p3/n2nN1B1/Q2P4/2N3P1/PP3PBP/R4RK1 w - - 0 15
-1.0,4rk2/pR4pp/1p3p2/1n6/P7/1P2N1P1/5P1P/6K1 b - - 0 29
-1.0,8/6p1/4np2/5k1p/P1R4P/r1N3P1/5PK1/8 w - - 0 44
-1.0,8/8/PR3pk1/7p/7P/r4P2/2K5/8 b - - 8 58
-1.0,8/1K6/P4R2/7p/7k/8/8/r7 w - - 0 68
